phn1_cls	phn1_acnt	phn1_type	phn1_num	phn1_snum	phn1_acnt	phn2_cls	phn2_acnt	phn2_type	phn2_num	phn2_snum	phn2_acnt	w1_text	w1_prom	w1_ip	w1_IP	w2_text	w2_prom	w2_ip	w2_IP	modification
discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete
n	0	a	1	1	False	a	0	a	1	2	False	inches	False	6	4	inches	False	6	4	P
n	0	a	1	1	False	a	0	a	1	2	False	inches	False	6	4	inches	False	6	4	D
n	0	a	1	1	False	a	0	a	1	2	False	inches	False	6	4	inches	False	6	4	P
a	0	a	1	2	False	v	0	n	2	1	False	inches	False	6	4	inches	False	6	4	P
v	0	n	2	1	False	fs	0	c	2	1	False	inches	False	6	4	inches	False	6	4	P
v	0	n	2	1	False	fs	0	c	2	1	False	inches	False	6	4	inches	False	6	4	M
v	0	n	2	1	False	fs	0	c	2	1	False	inches	False	6	4	inches	False	6	4	D
fs	0	c	2	1	False	s	0	o	0	1	False	inches	False	6	4	below	True	7	5	M
fs	0	c	2	1	False	s	0	o	0	1	False	inches	False	6	4	below	True	7	5	D
fs	0	c	2	1	False	s	0	o	0	1	False	inches	False	6	4	below	True	7	5	D
s	0	o	0	1	False	v	0	n	1	1	False	below	True	7	5	below	True	7	5	P
v	0	n	1	1	False	g	0	a	1	1	False	below	True	7	5	below	True	7	5	P
g	0	a	1	1	False	v	1	n	2	1	True	below	True	7	5	below	True	7	5	D
v	1	n	2	1	True	fn	0	o	0	1	False	below	True	7	5	that	False	8	6	P
v	1	n	2	1	True	fn	0	o	0	1	False	below	True	7	5	that	False	8	6	P
fn	0	o	0	1	False	v	1	n	1	1	False	that	False	8	6	that	False	8	6	P
v	1	n	1	1	False	s	0	c	1	1	False	that	False	8	6	that	False	8	6	P
v	1	n	1	1	False	s	0	c	1	1	False	that	False	8	6	that	False	8	6	P
s	0	c	1	1	False	n	0	o	0	1	False	that	False	8	6	no	True	9	7	M
s	0	c	1	1	False	n	0	o	0	1	False	that	False	8	6	no	True	9	7	P
n	0	o	0	1	False	v	1	n	1	1	True	no	True	9	7	no	True	9	7	P
v	1	n	1	1	True	s	0	o	0	1	False	no	True	9	7	two	True	10	1	P
v	1	n	1	1	True	s	0	o	0	1	False	no	True	9	7	two	True	10	1	P
s	0	o	0	1	False	v	1	n	1	1	True	two	True	10	1	two	True	10	1	P
v	1	n	1	1	True	v	1	n	1	1	False	two	True	10	1	inches	False	11	1	P
v	1	n	1	1	False	n	0	a	1	1	False	inches	False	11	1	inches	False	11	1	P
v	1	n	1	1	False	n	0	a	1	1	False	inches	False	11	1	inches	False	11	1	P
n	0	a	1	1	False	a	0	a	1	2	False	inches	False	11	1	inches	False	11	1	P
n	0	a	1	1	False	a	0	a	1	2	False	inches	False	11	1	inches	False	11	1	P
n	0	a	1	1	False	a	0	a	1	2	False	inches	False	11	1	inches	False	11	1	D
n	0	a	1	1	False	a	0	a	1	2	False	inches	False	11	1	inches	False	11	1	P
a	0	a	1	2	False	v	0	n	2	1	False	inches	False	11	1	inches	False	11	1	P
v	0	n	2	1	False	fs	0	c	2	1	False	inches	False	11	1	inches	False	11	1	P
v	0	n	2	1	False	fs	0	c	2	1	False	inches	False	11	1	inches	False	11	1	P
v	0	n	2	1	False	fs	0	c	2	1	False	inches	False	11	1	inches	False	11	1	D
fs	0	c	2	1	False	s	0	o	0	1	False	inches	False	11	1	below	False	12	2	P
fs	0	c	2	1	False	s	0	o	0	1	False	inches	False	11	1	below	False	12	2	D
fs	0	c	2	1	False	s	0	o	0	1	False	inches	False	11	1	below	False	12	2	D
s	0	o	0	1	False	v	0	n	1	1	False	below	False	12	2	below	False	12	2	P
v	0	n	1	1	False	g	0	a	1	1	False	below	False	12	2	below	False	12	2	P
g	0	a	1	1	False	v	1	n	2	1	False	below	False	12	2	below	False	12	2	D
v	1	n	2	1	False	fn	0	o	0	1	False	below	False	12	2	that	False	13	3	P
v	1	n	2	1	False	fn	0	o	0	1	False	below	False	12	2	that	False	13	3	P
fn	0	o	0	1	False	v	1	n	1	1	False	that	False	13	3	that	False	13	3	P
v	1	n	1	1	False	s	0	c	1	1	False	that	False	13	3	that	False	13	3	P
v	1	n	1	1	False	s	0	c	1	1	False	that	False	13	3	that	False	13	3	P
s	0	c	1	1	False	#	0		0	0	False	that	False	13	3	<OS>	False	-1	-1	M
v	2	n	1	1	False	s	0	a	1	1	False	okay	True	14	1	okay	True	14	1	P
v	2	n	1	1	False	s	0	a	1	1	False	okay	True	14	1	okay	True	14	1	M
s	0	a	1	1	False	v	1	n	2	1	True	okay	True	14	1	okay	True	14	1	M
v	1	n	2	1	True	fs	0	o	0	1	False	okay	True	14	1	so	False	15	1	P
v	1	n	2	1	True	fs	0	o	0	1	False	okay	True	14	1	so	False	15	1	P
v	1	n	2	1	True	fs	0	o	0	1	False	okay	True	14	1	so	False	15	1	D
fs	0	o	0	1	False	v	1	n	1	1	False	so	False	15	1	so	False	15	1	P
fs	0	o	0	1	False	v	1	n	1	1	False	so	False	15	1	so	False	15	1	D
v	1	n	1	1	False	g	0	o	0	1	False	so	False	15	1	right	True	16	1	P
g	0	o	0	1	False	v	1	n	1	1	True	right	True	16	1	right	True	16	1	D
v	1	n	1	1	True	s	0	c	1	1	False	right	True	16	1	right	True	16	1	P
v	1	n	1	1	True	s	0	c	1	1	False	right	True	16	1	right	True	16	1	M
s	0	c	1	1	False	g	0	o	0	1	False	right	True	16	1	where	False	17	2	M
g	0	o	0	1	False	v	1	n	1	1	False	where	False	17	2	where	False	17	2	D
v	1	n	1	1	False	g	0	c	1	1	False	where	False	17	2	where	False	17	2	P
g	0	c	1	1	False	fn	0	o	0	1	False	where	False	17	2	that	False	18	3	D
g	0	c	1	1	False	fn	0	o	0	1	False	where	False	17	2	that	False	18	3	P
fn	0	o	0	1	False	v	1	n	1	1	False	that	False	18	3	that	False	18	3	P
v	1	n	1	1	False	s	0	c	1	1	False	that	False	18	3	that	False	18	3	P
v	1	n	1	1	False	s	0	c	1	1	False	that	False	18	3	that	False	18	3	M
s	0	c	1	1	False	g	0	o	0	1	False	that	False	18	3	little	True	19	4	M
g	0	o	0	1	False	v	1	n	1	1	True	little	True	19	4	little	True	19	4	D
v	1	n	1	1	True	s	0	a	1	1	False	little	True	19	4	little	True	19	4	P
v	1	n	1	1	True	s	0	a	1	1	False	little	True	19	4	little	True	19	4	M
s	0	a	1	1	False	v	0	n	2	1	False	little	True	19	4	little	True	19	4	M
v	0	n	2	1	False	g	0	c	2	1	False	little	True	19	4	little	True	19	4	P
g	0	c	2	1	False	s	0	o	0	1	False	little	True	19	4	teeny	False	20	5	D
g	0	c	2	1	False	s	0	o	0	1	False	little	True	19	4	teeny	False	20	5	P
s	0	o	0	1	False	v	1	n	1	1	False	teeny	False	20	5	teeny	False	20	5	P
v	1	n	1	1	False	n	0	a	1	1	False	teeny	False	20	5	teeny	False	20	5	P
v	1	n	1	1	False	n	0	a	1	1	False	teeny	False	20	5	teeny	False	20	5	P
n	0	a	1	1	False	v	0	n	2	1	False	teeny	False	20	5	teeny	False	20	5	P
v	0	n	2	1	False	s	0	o	0	1	False	teeny	False	20	5	dot	True	21	6	P
v	0	n	2	1	False	s	0	o	0	1	False	teeny	False	20	5	dot	True	21	6	P
s	0	o	0	1	False	v	1	n	1	1	True	dot	True	21	6	dot	True	21	6	P
v	1	n	1	1	True	s	0	c	1	1	False	dot	True	21	6	dot	True	21	6	P
v	1	n	1	1	True	s	0	c	1	1	False	dot	True	21	6	dot	True	21	6	P
s	0	c	1	1	False	fn	0	o	0	1	False	dot	True	21	6	thing	False	22	7	M
s	0	c	1	1	False	fn	0	o	0	1	False	dot	True	21	6	thing	False	22	7	P
fn	0	o	0	1	False	v	1	n	1	1	False	thing	False	22	7	thing	False	22	7	P
v	1	n	1	1	False	n	0	c	1	1	False	thing	False	22	7	thing	False	22	7	P
v	1	n	1	1	False	n	0	c	1	1	False	thing	False	22	7	thing	False	22	7	P
n	0	c	1	1	False	v	1	n	1	1	False	thing	False	22	7	is	False	23	8	P
v	1	n	1	1	False	fs	0	c	1	1	False	is	False	23	8	is	False	23	8	P
v	1	n	1	1	False	fs	0	c	1	1	False	is	False	23	8	is	False	23	8	P
v	1	n	1	1	False	fs	0	c	1	1	False	is	False	23	8	is	False	23	8	D
fs	0	c	1	1	False	g	0	o	0	1	False	is	False	23	8	you're	False	24	1	P
fs	0	c	1	1	False	g	0	o	0	1	False	is	False	23	8	you're	False	24	1	D
g	0	o	0	1	False	v	1	n	1	1	False	you're	False	24	1	you're	False	24	1	D
v	1	n	1	1	False	g	0	c	1	1	False	you're	False	24	1	you're	False	24	1	P
g	0	c	1	1	False	s	0	o	0	1	False	you're	False	24	1	gonna	False	25	1	D
g	0	c	1	1	False	s	0	o	0	1	False	you're	False	24	1	gonna	False	25	1	M
s	0	o	0	1	False	v	1	n	1	1	False	gonna	False	25	1	gonna	False	25	1	M
v	1	n	1	1	False	n	0	a	1	1	False	gonna	False	25	1	gonna	False	25	1	P
v	1	n	1	1	False	n	0	a	1	1	False	gonna	False	25	1	gonna	False	25	1	P
n	0	a	1	1	False	v	0	n	2	1	False	gonna	False	25	1	gonna	False	25	1	P
v	0	n	2	1	False	s	0	o	0	1	False	gonna	False	25	1	curve	True	26	2	P
v	0	n	2	1	False	s	0	o	0	1	False	gonna	False	25	1	curve	True	26	2	P
s	0	o	0	1	False	v	1	n	1	1	True	curve	True	26	2	curve	True	26	2	P
v	1	n	1	1	True	fu	0	c	1	1	False	curve	True	26	2	curve	True	26	2	P
v	1	n	1	1	True	fu	0	c	1	1	False	curve	True	26	2	curve	True	26	2	P
fu	0	c	1	1	False	s	0	o	0	1	False	curve	True	26	2	to	False	27	3	P
fu	0	c	1	1	False	s	0	o	0	1	False	curve	True	26	2	to	False	27	3	D
s	0	o	0	1	False	v	1	n	1	1	False	to	False	27	3	to	False	27	3	P
v	1	n	1	1	False	fn	0	o	0	1	False	to	False	27	3	the	False	28	4	P
v	1	n	1	1	False	fn	0	o	0	1	False	to	False	27	3	the	False	28	4	P
fn	0	o	0	1	False	v	0	n	1	1	False	the	False	28	4	the	False	28	4	P
v	0	n	1	1	False	g	0	o	0	1	False	the	False	28	4	right	True	29	5	P
g	0	o	0	1	False	v	1	n	1	1	True	right	True	29	5	right	True	29	5	D
v	1	n	1	1	True	s	0	c	1	1	False	right	True	29	5	right	True	29	5	P
v	1	n	1	1	True	s	0	c	1	1	False	right	True	29	5	right	True	29	5	P
s	0	c	1	1	False	#	0		0	0	False	right	True	29	5	<OS>	False	-1	-1	M
#	0		0	0	False	n	0	o	0	1	False	<OS>	False	-1	-1	no	True	30	1	P
n	0	o	0	1	False	v	1	n	1	1	True	no	True	30	1	no	True	30	1	P
a	0	o	0	1	False	v	1	n	1	1	False	just	False	31	1	just	False	31	1	D
v	1	n	1	1	False	fs	0	c	1	1	False	just	False	31	1	just	False	31	1	P
v	1	n	1	1	False	fs	0	c	1	1	False	just	False	31	1	just	False	31	1	P
v	1	n	1	1	False	fs	0	c	1	1	False	just	False	31	1	just	False	31	1	D
fs	0	c	1	1	False	s	0	c	1	2	False	just	False	31	1	just	False	31	1	P
fs	0	c	1	1	False	s	0	c	1	2	False	just	False	31	1	just	False	31	1	D
fs	0	c	1	1	False	s	0	c	1	2	False	just	False	31	1	just	False	31	1	D
s	0	c	1	2	False	s	0	o	0	1	False	just	False	31	1	go	True	32	2	M
s	0	c	1	2	False	s	0	o	0	1	False	just	False	31	1	go	True	32	2	M
s	0	o	0	1	False	v	1	n	1	1	True	go	True	32	2	go	True	32	2	P
v	1	n	1	1	True	v	0	n	1	1	False	go	True	32	2	across	True	33	3	P
v	0	n	1	1	False	s	0	a	1	1	False	across	True	33	3	across	True	33	3	P
v	0	n	1	1	False	s	0	a	1	1	False	across	True	33	3	across	True	33	3	P
s	0	a	1	1	False	g	0	a	1	2	False	across	True	33	3	across	True	33	3	P
g	0	a	1	2	False	v	1	n	2	1	True	across	True	33	3	across	True	33	3	D
v	1	n	2	1	True	fs	0	c	2	1	False	across	True	33	3	across	True	33	3	P
v	1	n	2	1	True	fs	0	c	2	1	False	across	True	33	3	across	True	33	3	P
v	1	n	2	1	True	fs	0	c	2	1	False	across	True	33	3	across	True	33	3	D
fs	0	c	2	1	False	s	0	o	0	1	False	across	True	33	3	to	False	34	4	P
fs	0	c	2	1	False	s	0	o	0	1	False	across	True	33	3	to	False	34	4	D
fs	0	c	2	1	False	s	0	o	0	1	False	across	True	33	3	to	False	34	4	D
s	0	o	0	1	False	v	1	n	1	1	False	to	False	34	4	to	False	34	4	P
v	1	n	1	1	False	fn	0	o	0	1	False	to	False	34	4	the	False	35	5	P
v	1	n	1	1	False	fn	0	o	0	1	False	to	False	34	4	the	False	35	5	P
fn	0	o	0	1	False	v	0	n	1	1	False	the	False	35	5	the	False	35	5	P
v	0	n	1	1	False	g	0	o	0	1	False	the	False	35	5	right	False	36	6	P
g	0	o	0	1	False	v	1	n	1	1	False	right	False	36	6	right	False	36	6	D
v	1	n	1	1	False	s	0	c	1	1	False	right	False	36	6	right	False	36	6	P
v	1	n	1	1	False	s	0	c	1	1	False	right	False	36	6	right	False	36	6	P
s	0	c	1	1	False	#	0		0	0	False	right	False	36	6	<OS>	False	-1	-1	M
#	0		0	0	False	fs	0	o	0	1	False	<OS>	False	-1	-1	so	False	37	1	P
#	0		0	0	False	fs	0	o	0	1	False	<OS>	False	-1	-1	so	False	37	1	D
fs	0	o	0	1	False	v	1	n	1	1	False	so	False	37	1	so	False	37	1	P
fs	0	o	0	1	False	v	1	n	1	1	False	so	False	37	1	so	False	37	1	D
v	1	n	1	1	False	g	0	o	0	1	False	so	False	37	1	you're	False	38	2	M
g	0	o	0	1	False	v	1	n	1	1	False	you're	False	38	2	you're	False	38	2	D
v	1	n	1	1	False	g	0	c	1	1	False	you're	False	38	2	you're	False	38	2	P
g	0	c	1	1	False	g	0	o	0	1	False	you're	False	38	2	riding	True	39	3	D
g	0	o	0	1	False	v	1	n	1	1	True	riding	True	39	3	riding	True	39	3	D
v	1	n	1	1	True	s	0	a	1	1	False	riding	True	39	3	riding	True	39	3	P
v	1	n	1	1	True	s	0	a	1	1	False	riding	True	39	3	riding	True	39	3	M
s	0	a	1	1	False	v	0	n	2	1	False	riding	True	39	3	riding	True	39	3	M
v	0	n	2	1	False	n	0	c	2	1	False	riding	True	39	3	riding	True	39	3	P
v	0	n	2	1	False	n	0	c	2	1	False	riding	True	39	3	riding	True	39	3	P
n	0	c	2	1	False	v	0	n	1	1	False	riding	True	39	3	along	True	40	4	P
v	0	n	1	1	False	g	0	a	1	1	False	along	True	40	4	along	True	40	4	P
g	0	a	1	1	False	v	1	n	2	1	True	along	True	40	4	along	True	40	4	D
v	1	n	2	1	True	n	0	c	2	1	False	along	True	40	4	along	True	40	4	P
v	1	n	2	1	True	n	0	c	2	1	False	along	True	40	4	along	True	40	4	P
n	0	c	2	1	False	fn	0	o	0	1	False	along	True	40	4	the	False	41	5	P
n	0	c	2	1	False	fn	0	o	0	1	False	along	True	40	4	the	False	41	5	M
fn	0	o	0	1	False	v	0	n	1	1	False	the	False	41	5	the	False	41	5	M
v	0	n	1	1	False	s	0	o	0	1	False	the	False	41	5	coast	True	42	6	P
v	0	n	1	1	False	s	0	o	0	1	False	the	False	41	5	coast	True	42	6	P
s	0	o	0	1	False	v	1	n	1	1	True	coast	True	42	6	coast	True	42	6	P
v	1	n	1	1	True	fs	0	c	1	1	False	coast	True	42	6	coast	True	42	6	P
v	1	n	1	1	True	fs	0	c	1	1	False	coast	True	42	6	coast	True	42	6	P
v	1	n	1	1	True	fs	0	c	1	1	False	coast	True	42	6	coast	True	42	6	D
fs	0	c	1	1	False	s	0	c	1	2	False	coast	True	42	6	coast	True	42	6	P
fs	0	c	1	1	False	s	0	c	1	2	False	coast	True	42	6	coast	True	42	6	D
fs	0	c	1	1	False	s	0	c	1	2	False	coast	True	42	6	coast	True	42	6	D
s	0	c	1	2	False	n	0	o	0	1	False	coast	True	42	6	now	True	43	7	P
s	0	c	1	2	False	n	0	o	0	1	False	coast	True	42	6	now	True	43	7	P
n	0	o	0	1	False	v	1	n	1	1	True	now	True	43	7	now	True	43	7	P
v	1	n	1	1	True	g	0	o	0	1	False	now	True	43	7	you're	False	44	8	P
g	0	o	0	1	False	v	1	n	1	1	False	you're	False	44	8	you're	False	44	8	D
v	1	n	1	1	False	g	0	c	1	1	False	you're	False	44	8	you're	False	44	8	P
g	0	c	1	1	False	s	0	o	0	1	False	you're	False	44	8	to	False	45	9	D
g	0	c	1	1	False	s	0	o	0	1	False	you're	False	44	8	to	False	45	9	P
s	0	o	0	1	False	v	1	n	1	1	False	to	False	45	9	to	False	45	9	P
v	1	n	1	1	False	fn	0	o	0	1	False	to	False	45	9	the	False	46	10	P
v	1	n	1	1	False	fn	0	o	0	1	False	to	False	45	9	the	False	46	10	P
fn	0	o	0	1	False	v	0	n	1	1	False	the	False	46	10	the	False	46	10	P
v	0	n	1	1	False	g	0	o	0	1	False	the	False	46	10	right	True	47	11	P
g	0	o	0	1	False	v	1	n	1	1	True	right	True	47	11	right	True	47	11	D
v	1	n	1	1	True	s	0	c	1	1	False	right	True	47	11	right	True	47	11	P
v	1	n	1	1	True	s	0	c	1	1	False	right	True	47	11	right	True	47	11	P
s	0	c	1	1	False	v	2	n	1	1	False	right	True	47	11	okay	True	48	12	M
v	2	n	1	1	False	s	0	a	1	1	False	okay	True	48	12	okay	True	48	12	P
v	2	n	1	1	False	s	0	a	1	1	False	okay	True	48	12	okay	True	48	12	P
s	0	a	1	1	False	v	1	n	2	1	True	okay	True	48	12	okay	True	48	12	P
v	1	n	2	1	True	n	0	o	0	1	False	okay	True	48	12	no	True	49	1	P
v	1	n	2	1	True	n	0	o	0	1	False	okay	True	48	12	no	True	49	1	P
n	0	o	0	1	False	v	1	n	1	1	True	no	True	49	1	no	True	49	1	P
v	1	n	1	1	True	n	0	o	0	1	False	no	True	49	1	no	True	50	1	P
v	1	n	1	1	True	n	0	o	0	1	False	no	True	49	1	no	True	50	1	P
n	0	o	0	1	False	v	1	n	1	1	True	no	True	50	1	no	True	50	1	P
v	1	n	1	1	True	s	0	o	0	1	False	no	True	50	1	golf	True	51	1	P
v	1	n	1	1	True	s	0	o	0	1	False	no	True	50	1	golf	True	51	1	P
s	0	o	0	1	False	v	1	n	1	1	True	golf	True	51	1	golf	True	51	1	P
v	1	n	1	1	True	g	0	c	1	1	False	golf	True	51	1	golf	True	51	1	P
g	0	c	1	1	False	fu	0	c	1	2	False	golf	True	51	1	golf	True	51	1	D
g	0	c	1	1	False	fu	0	c	1	2	False	golf	True	51	1	golf	True	51	1	P
fu	0	c	1	2	False	s	0	o	0	1	False	golf	True	51	1	course	False	52	2	P
fu	0	c	1	2	False	s	0	o	0	1	False	golf	True	51	1	course	False	52	2	D
s	0	o	0	1	False	v	1	n	1	1	False	course	False	52	2	course	False	52	2	P
v	1	n	1	1	False	g	0	c	1	1	False	course	False	52	2	course	False	52	2	P
g	0	c	1	1	False	fs	0	c	1	2	False	course	False	52	2	course	False	52	2	D
g	0	c	1	1	False	fs	0	c	1	2	False	course	False	52	2	course	False	52	2	P
g	0	c	1	1	False	fs	0	c	1	2	False	course	False	52	2	course	False	52	2	D
fs	0	c	1	2	False	v	2	n	1	1	False	course	False	52	2	okay	True	53	1	P
fs	0	c	1	2	False	v	2	n	1	1	False	course	False	52	2	okay	True	53	1	D
v	2	n	1	1	False	s	0	a	1	1	False	okay	True	53	1	okay	True	53	1	P
v	2	n	1	1	False	s	0	a	1	1	False	okay	True	53	1	okay	True	53	1	M
s	0	a	1	1	False	v	1	n	2	1	True	okay	True	53	1	okay	True	53	1	M
v	1	n	2	1	True	g	0	o	0	1	False	okay	True	53	1	you	False	1	2	P
g	0	o	0	1	False	v	1	n	1	1	False	you	False	1	2	you	False	1	2	D
v	1	n	1	1	False	fs	0	o	0	1	False	you	False	1	2	see	True	1	3	P
v	1	n	1	1	False	fs	0	o	0	1	False	you	False	1	2	see	True	1	3	P
v	1	n	1	1	False	fs	0	o	0	1	False	you	False	1	2	see	True	1	3	D
fs	0	o	0	1	False	v	1	n	1	1	True	see	True	1	3	see	True	1	3	P
fs	0	o	0	1	False	v	1	n	1	1	True	see	True	1	3	see	True	1	3	D
v	1	n	1	1	True	fn	0	o	0	1	False	see	True	1	3	the	False	2	4	P
v	1	n	1	1	True	fn	0	o	0	1	False	see	True	1	3	the	False	2	4	P
fn	0	o	0	1	False	v	0	n	1	1	False	the	False	2	4	the	False	2	4	P
v	0	n	1	1	False	n	0	o	0	1	False	the	False	2	4	monument	True	3	5	P
v	0	n	1	1	False	n	0	o	0	1	False	the	False	2	4	monument	True	3	5	P
n	0	o	0	1	False	v	1	n	1	1	True	monument	True	3	5	monument	True	3	5	P
v	1	n	1	1	True	n	0	a	1	1	False	monument	True	3	5	monument	True	3	5	P
v	1	n	1	1	True	n	0	a	1	1	False	monument	True	3	5	monument	True	3	5	P
n	0	a	1	1	False	g	0	a	1	2	False	monument	True	3	5	monument	True	3	5	P
g	0	a	1	2	False	v	0	n	2	1	False	monument	True	3	5	monument	True	3	5	D
v	0	n	2	1	False	n	0	a	2	1	False	monument	True	3	5	monument	True	3	5	P
v	0	n	2	1	False	n	0	a	2	1	False	monument	True	3	5	monument	True	3	5	P
n	0	a	2	1	False	v	0	n	3	1	False	monument	True	3	5	monument	True	3	5	P
v	0	n	3	1	False	n	0	c	3	1	False	monument	True	3	5	monument	True	3	5	P
v	0	n	3	1	False	n	0	c	3	1	False	monument	True	3	5	monument	True	3	5	M
n	0	c	3	1	False	s	0	c	3	2	False	monument	True	3	5	monument	True	3	5	M
n	0	c	3	1	False	s	0	c	3	2	False	monument	True	3	5	monument	True	3	5	P
s	0	c	3	2	False	#	0		0	0	False	monument	True	3	5	<OS>	False	-1	-1	M
#	0		0	0	False	s	0	o	0	1	False	<OS>	False	-1	-1	bottom	True	4	6	D
s	0	o	0	1	False	v	1	n	1	1	True	bottom	True	4	6	bottom	True	4	6	M
v	1	n	1	1	True	s	0	a	1	1	False	bottom	True	4	6	bottom	True	4	6	P
v	1	n	1	1	True	s	0	a	1	1	False	bottom	True	4	6	bottom	True	4	6	P
s	0	a	1	1	False	v	0	n	2	1	False	bottom	True	4	6	bottom	True	4	6	P
v	0	n	2	1	False	n	0	c	2	1	False	bottom	True	4	6	bottom	True	4	6	P
v	0	n	2	1	False	n	0	c	2	1	False	bottom	True	4	6	bottom	True	4	6	P
n	0	c	2	1	False	g	0	o	0	1	False	bottom	True	4	6	right	True	5	7	P
g	0	o	0	1	False	v	1	n	1	1	True	right	True	5	7	right	True	5	7	D
v	1	n	1	1	True	s	0	c	1	1	False	right	True	5	7	right	True	5	7	P
v	1	n	1	1	True	s	0	c	1	1	False	right	True	5	7	right	True	5	7	P
s	0	c	1	1	False	v	2	n	1	1	False	right	True	5	7	okay	True	6	1	M
v	2	n	1	1	False	s	0	a	1	1	False	okay	True	6	1	okay	True	6	1	P
v	2	n	1	1	False	s	0	a	1	1	False	okay	True	6	1	okay	True	6	1	P
s	0	a	1	1	False	v	1	n	2	1	True	okay	True	6	1	okay	True	6	1	P
v	1	n	2	1	True	n	0	o	0	1	False	okay	True	6	1	now	False	7	1	P
v	1	n	2	1	True	n	0	o	0	1	False	okay	True	6	1	now	False	7	1	P
n	0	o	0	1	False	v	1	n	1	1	False	now	False	7	1	now	False	7	1	P
v	1	n	1	1	False	g	0	o	0	1	False	now	False	7	1	right	True	8	2	P
g	0	o	0	1	False	v	1	n	1	1	True	right	True	8	2	right	True	8	2	D
v	1	n	1	1	True	s	0	c	1	1	False	right	True	8	2	right	True	8	2	P
v	1	n	1	1	True	s	0	c	1	1	False	right	True	8	2	right	True	8	2	M
s	0	c	1	1	False	g	0	o	0	1	False	right	True	8	2	where	False	9	3	M
g	0	o	0	1	False	v	1	n	1	1	False	where	False	9	3	where	False	9	3	D
v	1	n	1	1	False	g	0	c	1	1	False	where	False	9	3	where	False	9	3	P
g	0	c	1	1	False	g	0	o	0	1	False	where	False	9	3	you	False	10	4	D
g	0	o	0	1	False	v	1	n	1	1	False	you	False	10	4	you	False	10	4	D
v	1	n	1	1	False	fs	0	o	0	1	False	you	False	10	4	started	True	11	5	P
v	1	n	1	1	False	fs	0	o	0	1	False	you	False	10	4	started	True	11	5	P
v	1	n	1	1	False	fs	0	o	0	1	False	you	False	10	4	started	True	11	5	D
fs	0	o	0	1	False	s	0	o	0	2	False	started	True	11	5	started	True	11	5	P
fs	0	o	0	1	False	s	0	o	0	2	False	started	True	11	5	started	True	11	5	D
fs	0	o	0	1	False	s	0	o	0	2	False	started	True	11	5	started	True	11	5	D
s	0	o	0	2	False	v	1	n	1	1	False	started	True	11	5	started	True	11	5	P
v	1	n	1	1	False	g	0	a	1	1	False	started	True	11	5	started	True	11	5	P
g	0	a	1	1	False	s	0	a	1	2	False	started	True	11	5	started	True	11	5	D
g	0	a	1	1	False	s	0	a	1	2	False	started	True	11	5	started	True	11	5	M
s	0	a	1	2	False	v	0	n	2	1	False	started	True	11	5	started	True	11	5	M
v	0	n	2	1	False	s	0	c	2	1	False	started	True	11	5	started	True	11	5	P
v	0	n	2	1	False	s	0	c	2	1	False	started	True	11	5	started	True	11	5	M
s	0	c	2	1	False	n	0	o	0	1	False	started	True	11	5	making	True	12	6	M
s	0	c	2	1	False	n	0	o	0	1	False	started	True	11	5	making	True	12	6	D
n	0	o	0	1	False	v	1	n	1	1	True	making	True	12	6	making	True	12	6	P
v	1	n	1	1	True	s	0	a	1	1	False	making	True	12	6	making	True	12	6	P
v	1	n	1	1	True	s	0	a	1	1	False	making	True	12	6	making	True	12	6	P
s	0	a	1	1	False	v	0	n	2	1	False	making	True	12	6	making	True	12	6	P
v	0	n	2	1	False	n	0	c	2	1	False	making	True	12	6	making	True	12	6	P
v	0	n	2	1	False	n	0	c	2	1	False	making	True	12	6	making	True	12	6	P
n	0	c	2	1	False	fn	0	o	0	1	False	making	True	12	6	that	False	13	7	P
n	0	c	2	1	False	fn	0	o	0	1	False	making	True	12	6	that	False	13	7	P
fn	0	o	0	1	False	v	1	n	1	1	False	that	False	13	7	that	False	13	7	P
v	1	n	1	1	False	s	0	c	1	1	False	that	False	13	7	that	False	13	7	P
v	1	n	1	1	False	s	0	c	1	1	False	that	False	13	7	that	False	13	7	M
s	0	c	1	1	False	g	0	o	0	1	False	that	False	13	7	little	False	14	8	M
g	0	o	0	1	False	v	1	n	1	1	False	little	False	14	8	little	False	14	8	D
v	1	n	1	1	False	s	0	a	1	1	False	little	False	14	8	little	False	14	8	P
v	1	n	1	1	False	s	0	a	1	1	False	little	False	14	8	little	False	14	8	M
s	0	a	1	1	False	v	0	n	2	1	False	little	False	14	8	little	False	14	8	M
v	0	n	2	1	False	g	0	c	2	1	False	little	False	14	8	little	False	14	8	P
g	0	c	2	1	False	s	0	o	0	1	False	little	False	14	8	curve	True	15	9	D
g	0	c	2	1	False	s	0	o	0	1	False	little	False	14	8	curve	True	15	9	P
s	0	o	0	1	False	v	1	n	1	1	True	curve	True	15	9	curve	True	15	9	P
v	1	n	1	1	True	fu	0	c	1	1	False	curve	True	15	9	curve	True	15	9	P
v	1	n	1	1	True	fu	0	c	1	1	False	curve	True	15	9	curve	True	15	9	P
fu	0	c	1	1	False	v	1	n	1	1	False	curve	True	15	9	at	False	16	10	P
v	1	n	1	1	False	s	0	c	1	1	False	at	False	16	10	at	False	16	10	P
v	1	n	1	1	False	s	0	c	1	1	False	at	False	16	10	at	False	16	10	P
